"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOC7BUS","199107","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199108","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199109","0.018","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199110","0.017","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199111","0.014","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199112","0.013","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199113","0.195","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199201","0.012","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199202","0.012","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199203","0.017","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199204","0.019","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199205","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199206","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199207","0.022","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199208","0.022","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199209","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199210","0.018","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199211","0.015","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199212","0.014","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199213","0.212","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199301","0.013","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199302","0.014","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199303","0.019","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199304","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199305","0.023","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199306","0.023","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199307","0.024","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199308","0.024","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199309","0.022","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199310","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199311","0.016","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199312","0.015","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199313","0.232","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199401","0.014","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199402","0.015","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199403","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199404","0.023","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199405","0.025","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199406","0.026","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199407","0.027","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199408","0.027","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199409","0.024","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199410","0.022","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199411","0.018","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199412","0.017","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199413","0.26","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199501","0.016","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199502","0.017","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199503","0.024","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199504","0.026","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199505","0.029","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199506","0.029","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199507","0.031","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199508","0.031","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199509","0.028","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199510","0.025","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199511","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199512","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199513","0.297","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199601","0.019","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199602","0.02","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199603","0.028","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199604","0.03","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199605","0.034","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199606","0.034","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199607","0.036","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199608","0.035","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199609","0.032","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199610","0.029","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199611","0.024","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199612","0.023","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199613","0.343","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199701","0.021","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199702","0.022","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199703","0.03","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199704","0.034","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199705","0.037","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199706","0.037","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199707","0.039","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199708","0.039","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199709","0.035","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199710","0.032","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199711","0.027","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199712","0.025","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199713","0.379","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199801","0.023","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199802","0.025","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199803","0.034","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199804","0.038","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199805","0.042","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199806","0.042","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199807","0.044","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199808","0.044","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199809","0.04","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199810","0.037","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199811","0.03","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199812","0.028","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199813","0.428","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199901","0.027","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199902","0.029","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199903","0.04","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199904","0.044","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199905","0.049","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199906","0.049","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199907","0.052","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199908","0.051","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199909","0.047","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199910","0.043","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199911","0.035","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199912","0.033","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","199913","0.499","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200001","0.031","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200002","0.033","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200003","0.045","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200004","0.05","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200005","0.055","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200006","0.056","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200007","0.059","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200008","0.058","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200009","0.053","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200010","0.048","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200011","0.04","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200012","0.038","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200013","0.565","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200101","0.037","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200102","0.04","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200103","0.056","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200104","0.061","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200105","0.068","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200106","0.068","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200107","0.072","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200108","0.071","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200109","0.065","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200110","0.059","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200111","0.048","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200112","0.046","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200113","0.692","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200201","0.044","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200202","0.047","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200203","0.065","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200204","0.072","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200205","0.079","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200206","0.08","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200207","0.084","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200208","0.083","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200209","0.076","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200210","0.069","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200211","0.056","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200212","0.054","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200213","0.807","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200301","0.051","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200302","0.055","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200303","0.076","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200304","0.083","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200305","0.092","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200306","0.093","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200307","0.097","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200308","0.096","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200309","0.088","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200310","0.08","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200311","0.066","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200312","0.062","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200313","0.938","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200401","0.062","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200402","0.067","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200403","0.093","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200404","0.102","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200405","0.113","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200406","0.114","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200407","0.119","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200408","0.118","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200409","0.108","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200410","0.098","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200411","0.08","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200412","0.076","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200413","1.15","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200501","0.093","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200502","0.101","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200503","0.139","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200504","0.153","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200505","0.169","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200506","0.17","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200507","0.179","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200508","0.177","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200509","0.161","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200510","0.147","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200511","0.121","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200512","0.114","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200513","1.722","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200601","0.135","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200602","0.146","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200603","0.2","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200604","0.221","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200605","0.244","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200606","0.246","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200607","0.258","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200608","0.256","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200609","0.233","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200610","0.213","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200611","0.174","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200612","0.166","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200613","2.492","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200701","0.19","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200702","0.205","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200703","0.282","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200704","0.311","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200705","0.343","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200706","0.346","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200707","0.364","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200708","0.36","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200709","0.328","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200710","0.299","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200711","0.245","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200712","0.233","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200713","3.506","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200801","0.304","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200802","0.328","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200803","0.452","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200804","0.498","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200805","0.55","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200806","0.555","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200807","0.582","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200808","0.576","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200809","0.526","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200810","0.479","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200811","0.393","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200812","0.373","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200813","5.617","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200901","0.405","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200902","0.437","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200903","0.602","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200904","0.663","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200905","0.732","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200906","0.739","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200907","0.775","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200908","0.767","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200909","0.7","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200910","0.638","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200911","0.523","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200912","0.497","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","200913","7.478","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201001","0.618","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201002","0.667","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201003","0.918","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201004","1.012","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201005","1.118","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201006","1.128","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201007","1.184","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
"SOC7BUS","201008","1.171","3","Distributed Solar Energy Consumption for Electricity:  Commercial Sector","Trillion Btu"
